1:0.898743186205,0.93695908421,1.09080790212,0.747242278996,0.629883426575,-0.806293247945,1.12990063354,-1.09262826898,-0.185580027656,-0.559457739901,1.76906835957,-1.20286559093,-1.07559656812,0.441046839887,-0.089715241387,0.047689113473,2.4970760394,0.272619573748,-0.729238041413,0.31753540012,1.12254198724,1.21078822872,0.225387718624,
2:1.49393734926,1.2748707501,1.40320345461,1.50644072196,1.55526739705,-1.44284054895,-1.83750776828,-2.08592669532,-0.502150557302,-0.916558424945,-2.40911811169,-2.36692906602,0.248143662613,0.398888198161,0.119411915153,1.60166905533,0.999161554259,0.272619573748,1.28750006788,2.08125450695,-2.30063779746,2.46332777567,0.225387718624,
3:-0.440443680657,-0.448431219702,-0.645012742168,-0.349927977796,-0.438269459679,0.466801354073,0.213518525846,0.342136124629,0.631061134602,0.511844315229,-0.036196091262,0.219878656407,0.830534379493,-0.645599350254,-0.721532794577,-0.867591804534,-0.139028504735,-0.302553550678,-0.192104213898,-0.295454360624,0.104780120438,-0.0417513182317,-0.525904676789,
4:0.00595194163049,0.0160556265285,-0.0376727355347,-0.0826837343043,-0.207386323979,0.148527703568,0.492351473325,0.121403140997,0.983076613068,0.154743630186,0.141197307542,0.090538270285,1.20040871102,-0.0459051917472,-1.20997090564,0.595825935639,-0.373809692915,-0.289622191061,-0.697109227022,0.27565697052,-0.00259011594623,-0.0417513182317,-0.150258479083,
5:-0.291645139894,0.118339837963,-0.597973022132,0.0947125901197,-0.0436989727052,0.0424364867337,-1.62269695163,0.783602091892,-0.710984118729,-0.44042417822,-1.77656013293,1.25460174538,0.344264961591,-1.11621403912,-0.678001146721,-1.85644022687,-1.64016658297,-1.35105274199,-0.56831777218,-1.48771028056,0.615678337675,-1.7118040475,0.976680114037,
6:0.749944645443,0.717335337034,0.564730688797,0.728421754955,0.608944298368,-1.12456689845,0.0200895690619,-0.20969633445,0.728527894825,-1.63075979503,-0.529575681683,0.47855942865,1.26859723442,-1.38173887563,-1.54723834251,-1.01055321265,-1.26490826241,-2.04995550833,-0.750623653378,-1.09540714736,-0.077241083219,-1.29429086518,2.10361870716,
7:0.749944645443,0.82659353731,0.994070576799,0.376090056489,0.232915798591,-0.912384464779,0.823056487833,-0.982261777161,1.0402160306,-0.797524863264,0.421445368083,-0.944184818687,0.926634994443,-1.30440153952,1.40972999349,2.51409251231,2.23386389176,-2.09613653701,-1.3250225215,2.40100042668,-2.91921107547,0.793275046402,0.60103391633,
8:0.898743186205,1.161080246,0.546673027623,1.04626897152,0.976211159452,-0.594110814275,-0.965781162957,-1.31336125261,-0.701428241135,-0.0833234931768,-0.783011346249,-1.72022713542,-0.408029525026,1.10005128455,0.871308839391,1.076207834,-1.48027529593,1.34266806603,0.646645545621,0.918983078537,0.111753455668,2.04581459335,-0.525904676789,
9:-1.18443638447,-0.861685629737,-1.02607040773,-1.00911180544,-0.927064097304,1.20943987192,-0.609084050063,0.673235600076,-1.161101995,1.46411280868,0.0323624371893,0.219878656407,-1.35172474182,1.50234804696,-1.79445575003,1.85745086953,-2.08951406996,0.388228602491,-0.734776203244,1.62325917024,-0.984615987145,0.375761864085,-1.65284326991,
10:-0.589242221419,-0.218788922926,-0.615345543729,-0.569781992001,-0.614081046018,0.360710137238,-0.16442735486,1.00433507552,0.401473932867,-0.0833234931768,-0.537574817591,1.3839421315,0.841744598627,-1.38406578002,-1.82060525217,-1.24611916407,-0.947308036482,-0.996672815699,-0.0816459483276,-1.10818971648,-0.00197455834528,-1.7118040475,0.60103391633,
